Магазин,Файл,Дата заказа,Товар,Количество,Единица,Вес единицы,Цена за единицу (BYN),Итого (BYN)
sosedi,Check-000009.html,2026-05-08 10:03:59,[М] МАСЛО СЛ/СЛ.СЛАВЯНСКИЕ ТРАДИЦ.82.5% 180Г,1.0,г,180.0,5.16,5.16
sosedi,Check-000009.html,2026-05-08 10:03:59,ШАРИКИ ВИТЬБА ШОКОЛАДНЫЕ 250Г,1.0,г,250.0,4.49,4.49
sosedi,Check-000009.html,2026-05-08 10:03:59,ШАРИКИ ВИТЬБА ШОКОЛАДНЫЕ 250Г,1.0,г,250.0,4.49,4.49
sosedi,Check-000009.html,2026-05-08 10:03:59,[М] НАПИТОК К/М ЭКСП.ХАЙ ПРО ЧЕРН/ЗЕМЛ.250Г,1.0,г,250.0,4.49,4.49
sosedi,Check-000009.html,2026-05-08 10:03:59,Соль морская 1кг,0.998,кг,1.0,4.39,4.38
sosedi,Check-000009.html,2026-05-08 10:03:59,Куриное крыло 1кг,0.561,кг,1.0,7.49,4.2
sosedi,Check-000009.html,2026-05-08 10:03:59,Рис пропаренный 900г,1.0,г,900.0,4.19,4.19
sosedi,Check-000009.html,2026-05-08 10:03:59,НЕКТАР МОРКОВНЫЙ С/М 0.73Л,1.0,л,0.73,3.88,3.88
sosedi,Check-000009.html,2026-05-08 10:03:59,НЕКТАР МОРКОВНЫЙ С/М 0.73Л,1.0,л,0.73,3.88,3.88
sosedi,Check-000009.html,2026-05-08 10:03:59,[М] НАПИТОК К/М ЭКСПОНЕНТА ВИШН/ВАН.450Г,1.0,г,450.0,3.49,3.49
sosedi,Check-000009.html,2026-05-08 10:03:59,[М] НАПИТОК К/М ЭКСПОНЕНТА ВИШН/ВАН.450Г,1.0,г,450.0,3.49,3.49
sosedi,Check-000009.html,2026-05-08 10:03:59,[М] НАПИТОК К/М ЭКСПОНЕНТА ВИШН/ВАН.450Г,1.0,г,450.0,3.49,3.49
sosedi,Check-000009.html,2026-05-08 10:03:59,[М] НАПИТОК К/М ЭКСПОНЕНТА ВИШН/ВАН.450Г,1.0,г,450.0,3.49,3.49
sosedi,Check-000009.html,2026-05-08 10:03:59,НАПИТОК ЧАЙН.РОМАШКА СУСЕД.МАЕНТАК 20Г,1.0,г,20.0,2.99,2.99
sosedi,Check-000009.html,2026-05-08 10:03:59,[М] МОЛОКО ЗДРАВУШКА 3.2% ПЭТ 0.93Л,1.0,л,0.93,2.69,2.69
sosedi,Check-000009.html,2026-05-08 10:03:59,[М] МОЛОКО ЗДРАВУШКА 3.2% ПЭТ 0.93Л,1.0,л,0.93,2.69,2.69
sosedi,Check-000009.html,2026-05-08 10:03:59,[М] МОЛОКО ЗДРАВУШКА 3.2% ПЭТ 0.93Л,1.0,л,0.93,2.69,2.69
sosedi,Check-000009.html,2026-05-08 10:03:59,[М] МОЛОКО ЗДРАВУШКА 3.2% ПЭТ 0.93Л,1.0,л,0.93,2.69,2.69
sosedi,Check-000009.html,2026-05-08 10:03:59,Картофель 1кг,1.191,кг,1.0,1.99,2.37
sosedi,Check-000009.html,2026-05-08 10:03:59,БАТОН ДЛЯ ВАШЕЙ СЕМЬИ В/С УПАК.НАР.500Г,1.0,г,500.0,1.98,1.98
sosedi,Check-000009.html,2026-05-08 10:03:59,Майонез 400мл,0.478,л,0.4,3.49,1.67
sosedi,Check-000010.html,2026-05-03 11:34:10,ЯБЛОКО ДЖОНАГОРЕД 1КГ,1.828,,1.0,3.54,6.47
sosedi,Check-000010.html,2026-05-03 11:34:10,Сок апельсиновый 1л,1.136,л,1.0,4.49,5.1
sosedi,Check-000010.html,2026-05-03 11:34:10,Йогурт греческий 2% 140г,3.0,г,140.0,1.69,5.07
sosedi,Check-000010.html,2026-05-03 11:34:10,Киви 1кг,0.489,кг,1.0,8.49,4.15
sosedi,Check-000010.html,2026-05-03 11:34:10,ГОРОШЕК ЗЕЛЕНЫЙ ГРИН РЭЙ 400Г,1.0,г,400.0,4.13,4.13
sosedi,Check-000010.html,2026-05-03 11:34:10,КУКУРУЗА ГРИН РЭЙ 340Г,1.0,г,340.0,3.99,3.99
sosedi,Check-000010.html,2026-05-03 11:34:10,СЫРОК ГЛ.МОЛОЧНАЯ СТРАНА 23% ВАН.45Г,4.0,г,45.0,0.99,3.96
sosedi,Check-000010.html,2026-05-03 11:34:10,СЫРОК ГЛ.МОЛОЧНАЯ СТРАНА 23% КАКАО 45Г,4.0,г,45.0,0.99,3.96
sosedi,Check-000010.html,2026-05-03 11:34:10,САЛФЕТКИ ДЕТ.ВЛ.ЗАЯ С КЛАП.72ШТ,1.0,шт,72.0,3.49,3.49
sosedi,Check-000010.html,2026-05-03 11:34:10,ВАФЛИ ВЕСЕЛАЯ ТЕЛОЧКА СГУЩ.МОЛОКО 150Г,1.0,г,150.0,2.86,2.86
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] МОЛОКО ЗДРАВУШКА 3.2% ПЭТ 0.93Л,1.0,л,0.93,2.69,2.69
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] МОЛОКО ЗДРАВУШКА 3.2% ПЭТ 0.93Л,1.0,л,0.93,2.69,2.69
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] МОЛОКО ЗДРАВУШКА 3.2% ПЭТ 0.93Л,1.0,л,0.93,2.69,2.69
sosedi,Check-000010.html,2026-05-03 11:34:10,КРУПА ГРЕЧНЕВАЯ КАРАЧИХА ЯДРИЦА 700Г,1.0,г,700.0,2.44,2.44
sosedi,Check-000010.html,2026-05-03 11:34:10,КРУПА ГРЕЧНЕВАЯ КАРАЧИХА ЯДРИЦА 700Г,1.0,г,700.0,2.44,2.44
sosedi,Check-000010.html,2026-05-03 11:34:10,Гречневая крупа 900г,1.0,г,900.0,2.35,2.35
sosedi,Check-000010.html,2026-05-03 11:34:10,БУМАГА ТУАЛ.УМНЫЙ ВЫБОР БЕЛ.2-ХСЛ.4ШТ,1.0,шт,4.0,2.22,2.22
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] МОРОЖЕНОЕ КАПРИЗ ШОКОЛАД НА ПЕЧЕНЬЕ 90Г,1.0,г,90.0,2.19,2.19
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] МОРОЖЕНОЕ 28 КОПЕЕК ЭСКИМО АР.ЛИМОНА 70Г,1.0,,,2.05,2.05
sosedi,Check-000010.html,2026-05-03 11:34:10,ДЕТ.ПИТ.ПЮРЕ БАМБОЛИНА ПЕРСИК/ЯБЛ.100Г,1.0,г,100.0,1.7,1.7
sosedi,Check-000010.html,2026-05-03 11:34:10,ДЕТ.ПИТ.ПЮРЕ БАМБОЛИНА ПЕРСИК/ЯБЛ.100Г,1.0,г,100.0,1.7,1.7
sosedi,Check-000010.html,2026-05-03 11:34:10,ДЕТ.ПИТ.ПЮРЕ БАМБОЛИНА ПЕРСИК/ЯБЛ.100Г,1.0,г,100.0,1.7,1.7
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] МОРОЖЕНОЕ СУЛТАН ФИСТАШКА ЭСКИМО 80Г,1.0,г,80.0,1.7,1.7
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% МАНГО-ЧИА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% МАНГО-ЧИА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% ЗЛАК/КЛ.ЛЬНА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% ЗЛАК/КЛ.ЛЬНА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% ЗЛАК/КЛ.ЛЬНА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] МОРОЖЕНОЕ БЕЛЫЙ ПОЛЮС КЛАССИЧЕСКИЙ 70Г,1.0,г,70.0,1.45,1.45
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] МОРОЖЕНОЕ БЕЛЫЙ ПОЛЮС КЛАССИЧЕСКИЙ 70Г,1.0,г,70.0,1.45,1.45
sosedi,Check-000010.html,2026-05-03 11:34:10,[М] МОРОЖЕНОЕ БЕЛЫЙ ПОЛЮС КЛАССИЧЕСКИЙ 70Г,1.0,г,70.0,1.45,1.45
sosedi,Check-000010.html,2026-05-03 11:34:10,БАТОН ГОРОДСКОЙ НАР.ПАК 225Г,1.0,г,225.0,1.22,1.22
sosedi,Check-000010.html,2026-05-03 11:34:10,СЫРОК ГЛ.МОЛОЧНАЯ СТРАНА 23% ВАН.45Г,1.0,г,45.0,0.99,0.99
sosedi,Check-000010.html,2026-05-03 11:34:10,ПАКЕТ МАЙКА БАМБОЛЕЙЛО БОЛЬШОЙ,1.0,,,0.59,0.59
sosedi,Check-000011.html,2026-04-28 12:04:50,Сыр плавленый 55% 180г,2.0,г,180.0,2.95,5.9
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] СЫР БРЕСТ-ЛИТОВСК МААСДАМ 45% ФАС.200Г,1.0,г,200.0,5.44,5.44
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] СЫР БРЕСТ-ЛИТОВСК МААСДАМ 45% ФАС.200Г,1.0,г,200.0,5.44,5.44
sosedi,Check-000011.html,2026-04-28 12:04:50,Сок яблочный 1л,1.332,л,1.0,3.99,5.31
sosedi,Check-000011.html,2026-04-28 12:04:50,Мыло туалетное 100г,3.0,г,100.0,1.19,3.57
sosedi,Check-000011.html,2026-04-28 12:04:50,ВАФЛИ ВЕСЕЛАЯ ТЕЛОЧКА ШОК/МОЛОЧНЫЕ 150Г,1.0,г,150.0,2.99,2.99
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] МОРОЖЕНОЕ СТОЛИЧНОЕ ЭЛИТ ЭСКИМО 80Г,1.0,г,80.0,2.77,2.77
sosedi,Check-000011.html,2026-04-28 12:04:50,ВАФЛИ ВЕСЕЛАЯ ТЕЛОЧКА СЛИВОЧНЫЕ 150Г,1.0,г,150.0,2.69,2.69
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] МОЛОКО УЛЬТР.МИН.МАРКА 3.2% ПЭТ 0.9Л,1.0,л,0.9,2.38,2.38
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] МОЛОКО УЛЬТР.СЛАВ.ТРАДИЦИИ 3.2% ПЭТ 0.9Л,1.0,л,0.9,2.38,2.38
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] МОЛОКО УЛЬТР.СЛАВ.ТРАДИЦИИ 3.2% ПЭТ 0.9Л,1.0,л,0.9,2.38,2.38
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] МОРОЖЕНОЕ КАПРИЗ ШОКОЛАД НА ПЕЧЕНЬЕ 90Г,1.0,г,90.0,2.19,2.19
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] МОРОЖЕНОЕ КАПРИЗ ШОКОЛАД НА ПЕЧЕНЬЕ 90Г,1.0,г,90.0,2.19,2.19
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] МОРОЖЕНОЕ КАПРИЗ ШОКОЛАД НА ПЕЧЕНЬЕ 90Г,1.0,г,90.0,2.19,2.19
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] ЙОГУРТ ЗВОНКА 2% АНАНАС-МАНГО 310Г,1.0,г,310.0,1.95,1.95
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] ЙОГУРТ ЗВОНКА 2% АНАНАС-МАНГО 310Г,1.0,г,310.0,1.95,1.95
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] МОРОЖЕНОЕ БР-ЛИТ.ПЛОМБ.СТ.ВАН.75Г,1.0,г,75.0,1.93,1.93
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] МОРОЖЕНОЕ СУЛТАН ФИСТАШКА ЭСКИМО 80Г,1.0,г,80.0,1.7,1.7
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% ЗЛАК/КЛ.ЛЬНА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% ЗЛАК/КЛ.ЛЬНА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% ЗЛАК/КЛ.ЛЬНА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% ЗЛАК/КЛ.ЛЬНА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000011.html,2026-04-28 12:04:50,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% ЗЛАК/КЛ.ЛЬНА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000012.html,2026-04-27 19:58:27,НАПИТОК К/М ЭКСПОН.БЕЗЛ.АНАН/КОК.500Г,1.0,г,500.0,4.79,4.79
sosedi,Check-000012.html,2026-04-27 19:58:27,Вода газированная 1.5л,2.416,л,1.5,1.69,4.08
sosedi,Check-000012.html,2026-04-27 19:58:27,МАК.ИЗД.ПАСТА ЗАРА ВЕРМИШЕЛЬ 500Г,1.0,г,500.0,4.04,4.04
sosedi,Check-000012.html,2026-04-27 19:58:27,ЯЙЦО КУР.СУСЕДСКИ МАЕНТАК ЦВ.С-1 10ШТ,1.0,шт,10.0,3.69,3.69
sosedi,Check-000012.html,2026-04-27 19:58:27,ЯЙЦО КУР.СУСЕДСКИ МАЕНТАК ЦВ.С-1 10ШТ,1.0,шт,10.0,3.69,3.69
sosedi,Check-000012.html,2026-04-27 19:58:27,[М] НАПИТОК К/М ЭКСПОН.НОРМ ПРО КЛУБН.500Г,1.0,г,500.0,3.29,3.29
sosedi,Check-000012.html,2026-04-27 19:58:27,[М] НАПИТОК К/М ЭКСПОН.НОРМ ПРО КЛУБН.500Г,1.0,г,500.0,3.29,3.29
sosedi,Check-000012.html,2026-04-27 19:58:27,[М] НАПИТОК К/М ЭКСПОН.НОРМ ПРО КЛУБН.500Г,1.0,г,500.0,3.29,3.29
sosedi,Check-000012.html,2026-04-27 19:58:27,Соль морская 1кг,0.631,кг,1.0,4.39,2.77
sosedi,Check-000012.html,2026-04-27 19:58:27,[М] МОЛОКО УЛЬТР.СЛАВ.ТРАДИЦИИ 3.2% ПЭТ 0.9Л,1.0,л,0.9,2.38,2.38
sosedi,Check-000012.html,2026-04-27 19:58:27,[М] МОЛОКО УЛЬТР.СЛАВ.ТРАДИЦИИ 3.2% ПЭТ 0.9Л,1.0,л,0.9,2.38,2.38
sosedi,Check-000012.html,2026-04-27 19:58:27,[М] МОЛОКО УЛЬТР.СЛАВ.ТРАДИЦИИ 3.2% ПЭТ 0.9Л,1.0,л,0.9,2.38,2.38
sosedi,Check-000012.html,2026-04-27 19:58:27,ХЛЕБ ТОСТОВЫЙ КЛАССИЧЕСКИЙ XXL 500Г,1.0,г,500.0,2.29,2.29
sosedi,Check-000012.html,2026-04-27 19:58:27,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% МАНГО-ЧИА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000012.html,2026-04-27 19:58:27,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% МАНГО-ЧИА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000012.html,2026-04-27 19:58:27,ПАКЕТ МАЙКА СОСЕДИ БОЛЬШОЙ,1.0,,,0.59,0.59
sosedi,Check-000013.html,2026-04-23 11:38:35,СЫРОК ГЛ.КЛЕЦКАЯ КРЫНКА 26% ВАНИЛЬ 45Г,8.0,г,45.0,1.09,8.72
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] СЫР БРЕСТ-ЛИТОВСК МААСДАМ 45% ФАС.200Г,1.0,г,200.0,5.44,5.44
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] СЫР БРЕСТ-ЛИТОВСК МААСДАМ 45% ФАС.200Г,1.0,г,200.0,5.44,5.44
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] СЫР БРЕСТ-ЛИТОВСК МААСДАМ 45% ФАС.200Г,1.0,г,200.0,5.44,5.44
sosedi,Check-000013.html,2026-04-23 11:38:35,ПЕЧЕНЬЕ СЛОДЫЧ МАРИЭРТА 430Г,1.0,г,430.0,5.41,5.41
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] МАСЛО СЛ/СЛ.СЛАВЯНСКИЕ ТРАДИЦ.82.5% 180Г,1.0,г,180.0,5.16,5.16
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] МАСЛО СЛ/СЛ.СЛАВЯНСКИЕ ТРАДИЦ.82.5% 180Г,1.0,г,180.0,5.16,5.16
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] СЫР П/ТВ.БРЕСТ-ЛИТОВСК КЛАСС.45% ФАС.200,1.0,,,4.86,4.86
sosedi,Check-000013.html,2026-04-23 11:38:35,НАПИТОК К/М ЭКСП.ХАЙ ПРО КЛУБ/ЗЕМЛ.250Г,1.0,г,250.0,4.79,4.79
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] НАПИТОК К/М ЭКСП.ХАЙ ПРО КЛУБ/АРБ.250Г,1.0,г,250.0,4.49,4.49
sosedi,Check-000013.html,2026-04-23 11:38:35,НАПИТОК К/М ЭКСП.ХАЙ ПРО МАНГО/КОК.250Г,1.0,г,250.0,4.49,4.49
sosedi,Check-000013.html,2026-04-23 11:38:35,НАПИТОК К/М ЭКСП.ХАЙ ПРО МАНГО/КОК.250Г,1.0,г,250.0,4.49,4.49
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] МАСЛО СЛ/СЛ.БРЕСТ ЛИТОВСК 72.5% 180Г,1.0,г,180.0,4.45,4.45
sosedi,Check-000013.html,2026-04-23 11:38:35,Яблоко Голден 1кг,0.95,кг,1.0,4.59,4.36
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] СМЕТАНА МИНСКАЯ МАРКА 25% ПЛ.400Г,1.0,г,400.0,3.93,3.93
sosedi,Check-000013.html,2026-04-23 11:38:35,ЯЙЦО КУР.ОМЕГГА3 С-2 ФАС.10ШТ,1.0,,,3.48,3.48
sosedi,Check-000013.html,2026-04-23 11:38:35,ЯЙЦО КУР.ОМЕГГА3 С-2 ФАС.10ШТ,1.0,,,3.48,3.48
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] МОЛОКО ОТБОРНОЕ 3.4-6% ПЭТ 0.93Л,1.0,л,0.93,2.88,2.88
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] МОЛОКО ОТБОРНОЕ 3.4-6% ПЭТ 0.93Л,1.0,л,0.93,2.88,2.88
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] МОЛОКО ОТБОРНОЕ 3.4-6% ПЭТ 0.93Л,1.0,л,0.93,2.88,2.88
sosedi,Check-000013.html,2026-04-23 11:38:35,БАТОН ДЛЯ ВАШЕЙ СЕМЬИ В/С УПАК.НАР.500Г,1.0,г,500.0,1.98,1.98
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% МАНГО-ЧИА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000013.html,2026-04-23 11:38:35,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% МАНГО-ЧИА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000013.html,2026-04-23 11:38:35,ПАКЕТ МАЙКА СОСЕДИ МАЛЫЙ БИОРАЗЛАГАЕМЫЙ,1.0,,,0.59,0.59
sosedi,Check-000014.html,2026-04-20 18:57:28,Уксус столовый 0.5л,2.802,л,0.5,1.89,5.3
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] НАПИТОК К/М ЭКСП.ХАЙ ПРО ЧЕРН/ЗЕМЛ.250Г,1.0,г,250.0,4.49,4.49
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] НАПИТОК К/М ЭКСП.ХАЙ ПРО ЧЕРН/ЗЕМЛ.250Г,1.0,г,250.0,4.49,4.49
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] МОРОЖЕНОЕ СОЛЕТТО ВАН/ШОК/МИНД.ЭСК.75Г,1.0,г,75.0,3.47,3.47
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] МОРОЖЕНОЕ СОЛЕТТО ВАН/ШОК/МИНД.ЭСК.75Г,1.0,г,75.0,3.47,3.47
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] МОЛОКО ОТБОРНОЕ 3.4-6% ПЭТ 0.93Л,1.0,л,0.93,2.88,2.88
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] МОЛОКО ОТБОРНОЕ 3.4-6% ПЭТ 0.93Л,1.0,л,0.93,2.88,2.88
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] МОРОЖЕНОЕ КАПРИЗ ШОКОЛАД НА ПЕЧЕНЬЕ 90Г,1.0,г,90.0,2.19,2.19
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] МОРОЖЕНОЕ 28 КОПЕЕК ШОКОЛ.В ГЛАЗУРИ 70Г,1.0,,,2.05,2.05
sosedi,Check-000014.html,2026-04-20 18:57:28,БАТОН ДЛЯ ВАШЕЙ СЕМЬИ В/С УПАК.НАР.500Г,1.0,г,500.0,1.98,1.98
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] ЙОГУРТ ЗВОНКА 2% АНАНАС-МАНГО 310Г,1.0,г,310.0,1.95,1.95
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] МОРОЖЕНОЕ БР-ЛИТ.ПЛОМБ.СТ.ВАН.75Г,1.0,г,75.0,1.93,1.93
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] МОРОЖЕНОЕ БР-ЛИТ.ПЛОМБ.СТ.ВАН.75Г,1.0,г,75.0,1.93,1.93
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% МАНГО-ЧИА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% МАНГО-ЧИА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] ЙОГУРТ ГРЕЧ.ТЕОС 2% МАНГО-ЧИА 140Г,1.0,г,140.0,1.57,1.57
sosedi,Check-000014.html,2026-04-20 18:57:28,ЖЕЛЕ БЕЛЛАКТ АНАНАС 150Г,1.0,г,150.0,1.18,1.18
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] ЖЕЛЕ МОЛ/СЫВОР.ЙОГУРУ КЛУБНИКА 150Г,1.0,г,150.0,1.12,1.12
sosedi,Check-000014.html,2026-04-20 18:57:28,[М] ЖЕЛЕ МОЛ/СЫВОР.ЙОГУРУ КЛУБНИКА 150Г,1.0,г,150.0,1.12,1.12
sosedi,Check-000015.html,2026-04-14 09:18:55,[М] СЫР БРЕСТ-ЛИТОВСК МААСДАМ 45% ФАС.200Г,1.0,г,200.0,5.44,5.44
sosedi,Check-000015.html,2026-04-14 09:18:55,[М] СЫР БРЕСТ-ЛИТОВСК МААСДАМ 45% ФАС.200Г,1.0,г,200.0,5.44,5.44
sosedi,Check-000015.html,2026-04-14 09:18:55,[М] СЫР БРЕСТ-ЛИТОВСК МААСДАМ 45% ФАС.200Г,1.0,г,200.0,5.44,5.44
sosedi,Check-000015.html,2026-04-14 09:18:55,[М] СЫР БРЕСТ-ЛИТОВСК МААСДАМ 45% ФАС.200Г,1.0,г,200.0,5.44,5.44
sosedi,Check-000015.html,2026-04-14 09:18:55,[М] СЫР БРЕСТ-ЛИТОВСК МААСДАМ 45% ФАС.200Г,1.0,г,200.0,5.44,5.44
sosedi,Check-000015.html,2026-04-14 09:18:55,[М] НАПИТОК К/М ЭКСП.ХАЙ ПРО КЛУБ/АРБ.250Г,1.0,г,250.0,4.49,4.49
sosedi,Check-000015.html,2026-04-14 09:18:55,[М] НАПИТОК К/М ЭКСП.ХАЙ ПРО МАЛ/БАН.250Г,1.0,г,250.0,4.49,4.49
sosedi,Check-000015.html,2026-04-14 09:18:55,[М] НАПИТОК К/М ЭКСП.ХАЙ ПРО МАЛ/БАН.250Г,1.0,г,250.0,4.49,4.49
sosedi,Check-000015.html,2026-04-14 09:18:55,СЫРОК ГЛ.МОЛОЧНАЯ СТРАНА 23% ВАН.45Г,4.0,г,45.0,0.99,3.96
sosedi,Check-000015.html,2026-04-14 09:18:55,[М] МАСЛО СЛ/СЛ.БРЕСТ ЛИТОВСК 82.5% 120Г,1.0,г,120.0,3.61,3.61
sosedi,Check-000015.html,2026-04-14 09:18:55,[М] МАСЛО СЛ/СЛ.БРЕСТ ЛИТОВСК 82.5% 120Г,1.0,г,120.0,3.61,3.61
sosedi,Check-000015.html,2026-04-14 09:18:55,[М] МАСЛО СЛ/СЛ.БРЕСТ ЛИТОВСК 82.5% 120Г,1.0,г,120.0,3.61,3.61
sosedi,Check-000015.html,2026-04-14 09:18:55,[М] МОЛОКО УЛЬТР.СЛАВ.ТРАДИЦИИ 2.5% ПЭТ 0.9Л,1.0,л,0.9,2.2,2.2
